,hs_code,suffix,description
90,,,(a)製油の原料として使用するもの（関税法第56条第1項に規定する保税作業による製品で、これらの物品を原料とする製油により得たものを含む。以下この号及び第2710.20号において同じ。）
91,,161,− 重油
92,,162,− 粗油
93,,,(b)温度15度における比重が0.83以上で引火点が温度130度以下のもの（本邦に到着した時においてこれらの性質を有するもの又は政令で定めるところにより本邦に到着した石油製品に他の石油製品を混合して得たものでこれらの性質を有するものに限る。第2710.20号において同じ。）のうち、農林漁業の用に供するもの
94,,163,− 重油
95,,164,− 粗油
96,,,(c)その他のもの
97,,,− 硫黄の含有量が全重量の0.3％以下のもの
98,,165,−− 重油
99,,166,−− 粗油
100,,,− その他のもの
101,,167,−− 重油
102,,169,−− 粗油
103,,,B 温度15度における比重が0.9037を超えるもの
104,,,(a)製油の原料として使用するもの
105,,171,− 重油
106,,172,− 粗油
107,,,(b)その他のもの
108,,,−硫黄の含有量が全重量の0.3％以下のもの
109,,173,−− 重油
110,,174,−− 粗油
111,,,−その他のもの
112,,175,−− 重油
113,,179,−− 粗油
114,,,(4)潤滑油（流動パラフィンを含む。）
115,,,A 温度15度における比重が0.8494を超えるもの（流動パラフィン、切削油、絶縁油及び航空機用潤滑油並びに焼入油、作動油、防錆油その他主として潤滑用に供しない油に限る。）及び温度15度における比重が0.8494以下のもの
116,,188,− 温度15度における比重が0.8494以下のもの
117,,,− その他のもの
118,,193,−− 流動パラフィン
119,,194,−− 切削油、絶縁油及び航空機用潤滑油
120,,195,−− 焼入油、作動油、防錆油その他主として潤滑用に供しない油
121,,196,B その他のもの
122,,199,(5)その他のもの
123,,,2 その他のもの
124,,210,− グリース
125,,,− その他のもの
126,,291,−− 温度15度における比重が0.8494以下のもの
127,,,−− その他のもの
128,,293,−−− 液状の潤滑剤
129,,299,−−− その他のもの
130,2710.20,,石油及び歴青油（原油を除く。）並びにこれらの調製品（石油又は歴青油の含有量が全重量の70％以上のもので、かつ、石油又は歴青油が基礎的な成分を成すもののうち、バイオディーゼルを含有するものに限るものとし、他の号に該当するものを除く。）
131,,,1 石油及び歴青油（石油及び歴青油以外の物品を加えたもので、その物品の重量が全重量の5％未満のものを含む。）
132,,,(1)揮発油
133,,,A 低重合度の混合アルキレン
134,,111,(a)トリプロピレン
135,,119,(b)その他のもの
136,,120,B 政令で定める分留性状の試験方法による減失量加算5％留出温度と減失量加算95％留出温度との温度差が2度以内のもの（低重合度の混合アルキレンを除く。）
137,,,C その他のもの
138,,181,−政令で定める石油化学製品の製造に使用するもの
139,,,−その他のもの
140,,,−− 航空機用のもの（アンチノック剤を加えてないものを含む。）
141,,131,−−− 温度15度における比重が0.8017以下のもの
142,,132,−−− その他のもの
143,,137,−− 自動車の燃料用のもの
144,,139,−− その他のもの
145,,,(2)灯油
146,,141,A 低重合度の混合アルキレン
147,,,B その他のもの
148,,144,− 政令で定める石油化学製品の製造に使用するもの
149,,,− その他のもの
150,,142,−− ノルマルパラフィン（直鎖飽和炭化水素の含有量が全重量の95％以上のものに限る。）
151,,,−− その他のもの
152,,143,−−− ジェットエンジンの燃料用のもの
153,,149,−−− その他のもの
154,,,(3)軽油
155,,151,−政令で定める石油化学製品の製造に使用するもの
156,,159,−その他のもの
157,,,(4)重油及び粗油
158,,,A 温度15度における比重が0.9037以下のもの
159,,,(a)製油の原料として使用するもの
160,,161,− 重油
161,,162,− 粗油
162,,,(b)温度15度における比重が0.83以上で引火点が温度130度以下のもののうち、農林漁業の用に供するもの
163,,163,− 重油
164,,164,− 粗油
165,,,(c)その他のもの
166,,,− 硫黄の含有量が全重量の0.3％以下のもの
167,,165,−− 重油
168,,166,−− 粗油
169,,,− その他のもの
170,,167,−− 重油
171,,169,−− 粗油
172,,,B 温度15度における比重が0.9037を超えるもの
173,,,(a)製油の原料として使用するもの
174,,171,− 重油
175,,172,− 粗油
176,,,(b)その他のもの
177,,,− 硫黄の含有量が全重量の0.3％以下のもの
178,,173,−− 重油
179,,174,−− 粗油
180,,,− その他のもの
181,,175,−− 重油
182,,179,−− 粗油
183,,,(5)潤滑油（流動パラフィンを含む。）
184,,,A 温度15度における比重が0.8494を超えるもの（流動パラフィン、切削油、絶縁油及び航空機用潤滑油並びに焼入油、作動油、防錆油その他主として潤滑用に供しない油に限る。）及び温度15度における比重が0.8494以下のもの
185,,188,− 温度15度における比重が0.8494以下のもの
186,,,− その他のもの
187,,193,−− 流動パラフィン
188,,194,−− 切削油、絶縁油及び航空機用潤滑油
189,,195,−− 焼入油、作動油、防錆油その他主として潤滑用に供しない油
190,,196,B その他のもの
191,,199,(6)その他のもの
192,,,2 その他のもの
193,,210,− グリース
194,,,− その他のもの
195,,291,−− 温度15度における比重が0.8494以下のもの
196,,,−− その他のもの
197,,293,−−− 液状の潤滑剤
198,,299,−−− その他のもの
199,,,廃油
200,2710.91,000,ポリ塩化ビフェニル（PCB）、ポリ塩化テルフェニル（PCT）又はポリ臭化ビフェニル（PBB）を含むもの
201,2710.99,000,その他のもの
202,27.11,,石油ガスその他のガス状炭化水素
203,,,液化したもの
204,2711.11,000,天然ガス
205,2711.12,000,プロパン
206,2711.13,,ブタン
207,,010,− アンモニア、オレフィン系炭化水素又は無水マレイン酸の製造に使用するもの
208,,020,− その他のもの
209,2711.14,,エチレン、プロピレン、ブチレン及びブタジエン
210,,010,1 エチレン
211,,020,2 プロピレン、ブチレン及びブタジエン
212,2711.19,,その他のもの
213,,010,1 石油ガス
214,,020,2 その他のもの
215,,,ガス状のもの
216,2711.21,000,天然ガス
217,2711.29,000,その他のもの
218,27.12,,ペトロラタム並びにパラフィンろう、ミクロクリスタリン石油ワックス、スラックワックス、オゾケライト、モンタンろう、泥炭ろうその他の鉱物性ろう及びこれらに類する物品で合成その他の方法により得たもの（着色してあるかないかを問わない。）
219,2712.10,000,ペトロラタム
220,2712.20,000,パラフィンろう（油の含有量が全重量の0.75％未満のものに限る。）
221,2712.90,000,その他のもの
222,27.13,,石油コークス、石油アスファルトその他の石油又は歴青油の残留物
223,,,石油コークス
224,2713.11,000,焼いてないもの
225,2713.12,000,焼いたもの
226,2713.20,000,石油アスファルト
227,2713.90,,その他の石油又は歴青油の残留物
228,,100,1 潤滑油を溶剤により精製する際に生ずる副生抽出物（流動点が温度35度以下のものに限る。）
229,,200,2 その他のもの
230,27.14,,天然ビチューメン、天然アスファルト、歴青質頁岩、油母頁岩、タールサンド、アスファルタイト及びアスファルチックロック
231,2714.10,000,歴青質頁岩、油母頁岩及びタールサンド
232,2714.90,000,その他のもの
233,27.15,,
234,2715.00,000,歴青質混合物（天然アスファルト、天然ビチューメン、石油アスファルト、鉱物性タール又は鉱物性タールピッチをもととしたものに限る。例えば、マスチック及びカットバック）
