,hs_code,suffix,description
328,,910,− バラクータ（かます科又はくろたちかます科のもの）、キングクリップ（ゲニュプテルス属のもの）及びたい（たい科のもの）
329,,930,− からふとししやも（マルロトゥス・ヴィルロスス）
330,,,− その他のもの
331,,991,−− くろまぐろ（トゥヌス・ティヌス及びトゥヌス・オリエンタリス）
332,,992,−− ふぐ
333,,993,−− いとより（すり身のものに限る。）
334,,994,−− みなみまぐろ（トゥヌス・マッコイイ）
335,,999,−− その他のもの
336,03.05,,魚（乾燥し、塩蔵し又は塩水漬けしたものに限る。）及びくん製した魚（くん製する前に又はくん製する際に加熱による調理をしてあるかないかを問わない。）
337,0305.20,,魚の肝臓、卵及びしらこ（乾燥し、くん製し、塩蔵し又は塩水漬けしたものに限る。）
338,,010,1 にしん（クルペア属のもの）の卵（こんぶかずのこを除く。）
339,,030,2 さけ科のものの卵
340,,,3 たら（ガドゥス属、テラグラ属又はメルルシウス属のもの）の卵及びこんぶかずのこ
341,,020,− たら（ガドゥス属、テラグラ属又はメルルシウス属のもの）の卵
342,,040,− こんぶかずのこ
343,,090,4 その他のもの
344,,,魚のフィレ（乾燥し、塩蔵し又は塩水漬けしたものに限るものとし、くん製したものを除く。）
345,0305.31,000,ティラピア（オレオクロミス属のもの）、なまず（パンガシウス属、シルルス属、クラリアス属又はイクタルルス属のもの）、こい（クテノファリュンゴドン・イデルルス、ミュロファリュンゴドン・ピケウス、カトラ・カトラ、オステオキルス・ハセルティ、レプトバルブス・ホイヴェニ及びキュプリヌス属、カラシウス属、ヒュポフタルミクテュス属、キルリヌス属、ラベオ属又はメガロブラマ属のもの）、うなぎ（アングイルラ属のもの）、ナイルパーチ（ラテス・ニロティクス）及びらいぎよ（カンナ属のもの）
346,0305.32,,さいうお科、あしながだら科、たら科、そこだら科、かわりひれだら科、メルルーサ科、ちこだら科又はうなぎだら科のもの
347,,010,− たら（ガドゥス属、テラグラ属又はメルルシウス属のもの）
348,,090,− その他のもの
349,0305.39,,その他のもの
350,,100,1 さけ科のもの
351,,,2 その他のもの
352,,210,− にしん（クルペア属のもの）、ぶり（セリオーラ属のもの）、さば（スコムベル属のもの）、いわし（エトルメウス属、サルディノプス属又はエングラウリス属のもの）、あじ（トラクルス属又はデカプテルス属のもの）及びさんま（コロラビス属のもの）
353,,290,− その他のもの
354,,,くん製した魚（フィレを含み、食用の魚のくず肉を除く。）
355,0305.41,000,太平洋さけ（オンコルヒュンクス・ネルカ、オンコルヒュンクス・ゴルブスカ、オンコルヒュンクス・ケタ、オンコルヒュンクス・トスカウィトスカ、オンコルヒュンクス・キストク、オンコルヒュンクス・マソウ及びオンコルヒュンクス・ロデュルス）、大西洋さけ（サルモ・サラル）及びドナウさけ（フコ・フコ）
356,0305.42,000,にしん（クルペア・ハレングス及びクルペア・パラスィイ）
357,0305.43,000,ます（サルモ・トルタ、オンコルヒュンクス・ミキス、オンコルヒュンクス・クラルキ、オンコルヒュンクス・アグアボニタ、オンコルヒュンクス・ギラエ、オンコルヒュンクス・アパケ及びオンコルヒュンクス・クリソガステル）
358,0305.44,000,ティラピア（オレオクロミス属のもの）、なまず（パンガシウス属、シルルス属、クラリアス属又はイクタルルス属のもの）、こい（クテノファリュンゴドン・イデルルス、ミュロファリュンゴドン・ピケウス、カトラ・カトラ、オステオキルス・ハセルティ、レプトバルブス・ホイヴェニ及びキュプリヌス属、カラシウス属、ヒュポフタルミクテュス属、キルリヌス属、ラベオ属又はメガロブラマ属のもの）、うなぎ（アングイルラ属のもの）、ナイルパーチ（ラテス・ニロティクス）及びらいぎよ（カンナ属のもの）
359,0305.49,,その他のもの
360,,010,− たら（ガドゥス属、テラグラ属又はメルルシウス属のもの）
361,,090,− その他のもの
362,,,乾燥した魚（食用の魚のくず肉を除き、塩蔵してあるかないかを問わないものとし、くん製したものを除く。）
363,0305.51,000,コッド（ガドゥス・モルア、ガドゥス・オガク及びガドゥス・マクロケファルス）
364,0305.52,000,ティラピア（オレオクロミス属のもの）、なまず（パンガシウス属、シルルス属、クラリアス属又はイクタルルス属のもの）、こい（クテノファリュンゴドン・イデルルス、ミュロファリュンゴドン・ピケウス、カトラ・カトラ、オステオキルス・ハセルティ、レプトバルブス・ホイヴェニ及びキュプリヌス属、カラシウス属、ヒュポフタルミクテュス属、キルリヌス属、ラベオ属又はメガロブラマ属のもの）、うなぎ（アングイルラ属のもの）、ナイルパーチ（ラテス・ニロティクス）及びらいぎよ（カンナ属のもの）
365,0305.53,,さいうお科、あしながだら科、たら科、そこだら科、かわりひれだら科、メルルーサ科、ちこだら科又はうなぎだら科のもの（コッド（ガドゥス・モルア、ガドゥス・オガク及びガドゥス・マクロケファルス）を除く。）
366,,100,− たら（ガドゥス属、テラグラ属又はメルルシウス属のもの）
367,,900,− その他のもの
368,0305.54,,にしん（クルペア・ハレングス及びクルペア・パラスィイ）、かたくちいわし（エングラウリス属のもの）、いわし（スプラトゥス・スプラトゥス、サルディナ・ピルカルドゥス及びサルディノプス属又はサルディネルラ属のもの）、さば（スコムベル・スコムブルス、スコムベル・アウストララシクス及びスコムベル・ヤポニクス）、ぐるくま（ラストレルリゲル属のもの）、さわら（スコムベロモルス属のもの）、まあじ（トラクルス属のもの）、ぎんがめあじ（カランクス属のもの）、すぎ（ラキュケントロン・カナドゥム）、まながつお（パムプス属のもの）、さんま（コロラビス・サイラ）、むろあじ（デカプテルス属のもの）、からふとししやも（マルロトゥス・ヴィルロスス）、めかじき（クスィフィアス・グラディウス）、すま（エウティヌス・アフィニス）、はがつお（サルダ属のもの）及びかじき（まかじき科のもの）
369,,100,− にしん（クルペア・ハレングス及びクルペア・パラスィイ）、いわし（サルディノプス属又はエングラウリス属のもの）、さば（スコムベル・スコムブルス、スコムベル・アウストララシクス及びスコムベル・ヤポニクス）、あじ（トラクルス属又はデカプテルス属のもの）及びさんま（コロラビス・サイラ）
370,,900,− その他のもの
371,0305.59,,その他のもの
372,,010,1 さけ科のもの
373,,,2 その他のもの
374,,020,(1) にしん（クルペア属のもの）、ぶり（セリオーラ属のもの）、さば（スコムベル属のもの）及びうるめいわし（エトルメウス属のもの）
375,,090,(2) その他のもの
376,,,塩蔵した魚（乾燥し又はくん製したものを除く。）及び塩水漬けした魚（食用の魚のくず肉を除く。）
377,0305.61,000,にしん（クルペア・ハレングス及びクルペア・パラスィイ）
378,0305.62,000,コッド（ガドゥス・モルア、ガドゥス・オガク及びガドゥス・マクロケファルス）
379,0305.63,000,かたくちいわし（エングラウリス属のもの）
380,0305.64,000,ティラピア（オレオクロミス属のもの）、なまず（パンガシウス属、シルルス属、クラリアス属又はイクタルルス属のもの）、こい（クテノファリュンゴドン・イデルルス、ミュロファリュンゴドン・ピケウス、カトラ・カトラ、オステオキルス・ハセルティ、レプトバルブス・ホイヴェニ及びキュプリヌス属、カラシウス属、ヒュポフタルミクテュス属、キルリヌス属、ラベオ属又はメガロブラマ属のもの）、うなぎ（アングイルラ属のもの）、ナイルパーチ（ラテス・ニロティクス）及びらいぎよ（カンナ属のもの）
381,0305.69,,その他のもの
382,,010,1 さけ科のもの
383,,,2 その他のもの
384,,091,− にしん（クルペア属のもの）、たら（ガドゥス属、テラグラ属又はメルルシウス属のもの）、ぶり（セリオーラ属のもの）、さば（スコムベル属のもの）、いわし（エトルメウス属又はサルディノプス属のもの）、あじ（トラクルス属又はデカプテルス属のもの）及びさんま（コロラビス属のもの）
385,,099,− その他のもの
386,,,魚のひれ、頭、尾、浮袋その他の食用の魚のくず肉
387,0305.71,,ふかひれ
388,,010,− くん製したもの
389,,090,− その他のもの
390,0305.72,,魚の頭、尾及び浮袋
391,,400,1 浮袋
392,,,2 その他のもの
393,,,(1) くん製したもの
394,,110,− 太平洋さけ（オンコルヒュンクス・ネルカ、オンコルヒュンクス・ゴルブスカ、オンコルヒュンクス・ケタ、オンコルヒュンクス・トスカウィトスカ、オンコルヒュンクス・キストク、オンコルヒュンクス・マソウ及びオンコルヒュンクス・ロデュルス）、大西洋さけ（サルモ・サラル）及びドナウさけ（フコ・フコ）
395,,190,− その他のもの
396,,,(2) 乾燥したもの
397,,210,A さけ科のもの
398,,,B その他のもの
399,,,− にしん（クルペア属のもの）、たら（ガドゥス属、テラグラ属又はメルルシウス属のもの）、ぶり（セリオーラ属のもの）、さば（スコムベル属のもの）、いわし（エトルメウス属、サルディノプス属又はエングラウリス属のもの）、あじ（トラクルス属又はデカプテルス属のもの）及びさんま（コロラビス属のもの）
400,,221,−− コッド（ガドゥス・モルア、ガドゥス・オガク及びガドゥス・マクロケファルス）
401,,222,−− その他のもの
402,,229,− その他のもの
403,,,(3) 塩蔵したもの及び塩水漬けしたもの
404,,310,A さけ科のもの
405,,,B その他のもの
406,,321,− にしん（クルペア・ハレングス及びクルペア・パラスィイ）
407,,322,− コッド（ガドゥス・モルア、ガドゥス・オガク及びガドゥス・マクロケファルス）
408,,323,− かたくちいわし（エングラウリス属のもの）
409,,,− その他のもの
410,,324,−− にしん（クルペア属のもの）、たら（ガドゥス属、テラグラ属又はメルルシウス属のもの）、ぶり（セリオーラ属のもの）、さば（スコムベル属のもの）、いわし（エトルメウス属又はサルディノプス属のもの）、あじ（トラクルス属又はデカプテルス属のもの）及びさんま（コロラビス属のもの）
411,,329,−− その他のもの
412,0305.79,,その他のもの
413,,400,1 内臓
414,,,2 その他のもの
415,,,(1) くん製したもの
416,,110,− 太平洋さけ（オンコルヒュンクス・ネルカ、オンコルヒュンクス・ゴルブスカ、オンコルヒュンクス・ケタ、オンコルヒュンクス・トスカウィトスカ、オンコルヒュンクス・キストク、オンコルヒュンクス・マソウ及びオンコルヒュンクス・ロデュルス）、大西洋さけ（サルモ・サラル）及びドナウさけ（フコ・フコ）
417,,190,− その他のもの
418,,,(2) 乾燥したもの
419,,210,A さけ科のもの
420,,,B その他のもの
421,,,− にしん（クルペア属のもの）、たら（ガドゥス属、テラグラ属又はメルルシウス属のもの）、ぶり（セリオーラ属のもの）、さば（スコムベル属のもの）、いわし（エトルメウス属、サルディノプス属又はエングラウリス属のもの）、あじ（トラクルス属又はデカプテルス属のもの）及びさんま（コロラビス属のもの）
422,,221,−− コッド（ガドゥス・モルア、ガドゥス・オガク及びガドゥス・マクロケファルス）
423,,222,−− その他のもの
424,,229,− その他のもの
425,,,(3) 塩蔵したもの及び塩水漬けしたもの
426,,310,A さけ科のもの
427,,,B その他のもの
428,,321,− にしん（クルペア・ハレングス及びクルペア・パラスィイ）
429,,322,− コッド（ガドゥス・モルア、ガドゥス・オガク及びガドゥス・マクロケファルス）
430,,323,− かたくちいわし（エングラウリス属のもの）
431,,,− その他のもの
432,,324,−− にしん（クルペア属のもの）、たら（ガドゥス属、テラグラ属又はメルルシウス属のもの）、ぶり（セリオーラ属のもの）、さば（スコムベル属のもの）、いわし（エトルメウス属又はサルディノプス属のもの）、あじ（トラクルス属又はデカプテルス属のもの）及びさんま（コロラビス属のもの）
433,,329,−− その他のもの
434,03.06,,甲殻類（生きているもの、生鮮のもの及び冷蔵し、冷凍し、乾燥し、塩蔵し又は塩水漬けしたものに限るものとし、殻を除いてあるかないかを問わない。）、くん製した甲殻類（殻を除いてあるかないか又はくん製する前に若しくはくん製する際に加熱による調理をしてあるかないかを問わない。）及び蒸気又は水煮による調理をした殻付きの甲殻類（冷蔵し、冷凍し、乾燥し、塩蔵し又は塩水漬けしたものであるかないかを問わない。）
435,,,冷凍したもの
436,0306.11,000,いせえびその他のいせえび科のえび（パリヌルス属、パヌリルス属又はヤスス属のもの）
437,0306.12,000,ロブスター（ホマルス属のもの）
438,0306.14,,かに
439,,010,− たらばがに
440,,020,− ずわいがに
441,,030,− がざみ
442,,040,− けがに
443,,090,− その他のもの
444,0306.15,000,ノルウェーロブスター（ネフロプス・ノルヴェギクス）
445,0306.16,000,コールドウォーターシュリンプ及びコールドウォータープローン（クランゴン・クランゴン及びパンダルス属のもの）
446,0306.17,000,その他のシュリンプ及びプローン
447,0306.19,,その他のもの
448,,100,1 えび
449,,200,2 その他のもの
450,,,生きているもの、生鮮のもの及び冷蔵したもの
451,0306.31,000,いせえびその他のいせえび科のえび（パリヌルス属、パヌリルス属又はヤスス属のもの）
452,0306.32,000,ロブスター（ホマルス属のもの）
453,0306.33,,かに
454,,110,− たらばがに
455,,,− ずわいがに
456,,121,−− べにずわいがに
457,,129,−− その他のもの
458,,130,− がざみ
459,,140,− けがに
460,,150,− もくずがに
461,,190,− その他のもの
462,0306.34,000,ノルウェーロブスター（ネフロプス・ノルヴェギクス）
463,0306.35,,コールドウォーターシュリンプ及びコールドウォータープローン（クランゴン・クランゴン及びパンダルス属のもの）
464,,100,− 生きているもの
465,,900,− その他のもの
466,0306.36,,その他のシュリンプ及びプローン
467,,,− 生きているもの
468,,110,−− 養殖用又は放流用のもの（クルマエビ属のものに限る。）
469,,190,−− その他のもの
470,,900,− その他のもの
471,0306.39,,その他のもの
472,,100,1 えび
473,,900,2 その他のもの
474,,,その他のもの
475,0306.91,,いせえびその他のいせえび科のえび（パリヌルス属、パヌリルス属又はヤスス属のもの）
476,,100,1 くん製したもの
477,,900,2 その他のもの
478,0306.92,,ロブスター（ホマルス属のもの）
479,,100,1 くん製したもの
480,,900,2 その他のもの
481,0306.93,,かに
482,,100,1 くん製したもの
483,,900,2 その他のもの
484,0306.94,,ノルウェーロブスター（ネフロプス・ノルヴェギクス）
485,,100,1 くん製したもの
486,,900,2 その他のもの
487,0306.95,,シュリンプ及びプローン
488,,100,1 くん製したもの
489,,900,2 その他のもの
490,0306.99,,その他のもの
491,,,1 くん製したもの
492,,110,(1) えび
493,,190,(2) その他のもの
494,,,2 その他のもの
495,,910,(1) えび
496,,990,(2) その他のもの
497,03.07,,軟体動物（生きているもの、生鮮のもの及び冷蔵し、冷凍し、乾燥し、塩蔵し又は塩水漬けしたものに限るものとし、殻を除いてあるかないかを問わない。）及びくん製した軟体動物（殻を除いてあるかないか又はくん製する前に若しくはくん製する際に加熱による調理をしてあるかないかを問わない。）
498,,,かき
499,0307.11,000,生きているもの、生鮮のもの及び冷蔵したもの
500,0307.12,000,冷凍したもの
501,0307.19,,その他のもの
502,,,1 くん製したもの
503,,210,− 貝柱
504,,290,− その他のもの
505,,300,2 その他のもの
506,,,スキャロップ及びその他のいたやがい科の軟体動物
507,0307.21,,生きているもの、生鮮のもの及び冷蔵したもの
508,,100,− ペクテン属、クラミュス属又はプラコペクテン属のもの
509,,,− その他のもの
510,,210,−− 貝柱
511,,290,−− その他のもの
512,0307.22,,冷凍したもの
513,,100,− ペクテン属、クラミュス属又はプラコペクテン属のもの
514,,,− その他のもの
515,,210,−− 貝柱
516,,290,−− その他のもの
517,0307.29,,その他のもの
518,,600,1 くん製したもの
519,,,2 その他のもの
520,,210,− ペクテン属、クラミュス属又はプラコペクテン属のもの
521,,,− その他のもの
522,,291,−− 貝柱
523,,299,−− その他のもの
524,,,い貝（ミュティルス属又はペルナ属のもの）
525,0307.31,000,生きているもの、生鮮のもの及び冷蔵したもの
526,0307.32,000,冷凍したもの
527,0307.39,,その他のもの
528,,,1 くん製したもの
529,,510,− 貝柱
530,,590,− その他のもの
531,,200,2 その他のもの
532,,,いか
533,0307.42,,生きているもの、生鮮のもの及び冷蔵したもの
534,,010,− もんごういか
535,,090,− その他のもの
536,0307.43,,冷凍したもの
537,,010,− もんごういか
538,,020,− あかいか（オムマストリフェス・バルトラミ）
539,,030,− するめいか（トダロデス・パキフィクス）、アメリカおおあかいか（ドシディクス・ギガス）、じんどういか（ロリオルス属のもの）、まついか（イルレクス属のもの）及びほたるいか（ワタセニア・スキンティルランス）
540,,090,− その他のもの
541,0307.49,,その他のもの
542,,500,1 くん製したもの
543,,,2 その他のもの
544,,210,− もんごういか
545,,290,− その他のもの
546,,,たこ（オクトプス属のもの）
547,0307.51,000,生きているもの、生鮮のもの及び冷蔵したもの
548,0307.52,000,冷凍したもの
549,0307.59,,その他のもの
550,,500,1 くん製したもの
551,,200,2 その他のもの
552,0307.60,,かたつむりその他の巻貝（海棲のものを除く。）
553,,100,1 生きているもの、生鮮のもの及び冷蔵し又は冷凍したもの
554,,500,2 くん製したもの
555,,200,3 その他のもの
556,,,クラム、コックル及びアークシェル（ふねがい科、アイスランドがい科、ざるがい科、ふじのはながい科、きぬまといがい科、ばかがい科、ちどりますおがい科、おおのがい科、あさじがい科、きぬたあげまきがい科、まてがい科、しやこがい科又はまるすだれがい科のもの）
557,0307.71,,生きているもの、生鮮のもの及び冷蔵したもの
558,,100,1 貝柱
559,,200,2 はまぐり
560,,,3 その他のもの
561,,310,− 赤貝（生きているものに限る。）
562,,320,− あさり
563,,390,− その他のもの
564,0307.72,,冷凍したもの
565,,100,1 貝柱
566,,200,2 はまぐり
567,,,3 その他のもの
568,,310,− あさり
569,,390,− その他のもの
570,0307.79,,その他のもの
571,,,1 くん製したもの
572,,210,− 貝柱
573,,290,− その他のもの
574,,,2 その他のもの
575,,310,(1) 貝柱
576,,320,(2) はまぐり（塩蔵し又は塩水漬けしたものに限る。）
577,,,(3) その他のもの
578,,331,− はまぐり（乾燥したものに限る。）
579,,339,− その他のもの
580,,,あわび（ハリオティス属のもの）及びそでぼら（ストロムブス属のもの）
581,0307.81,000,あわび（ハリオティス属のもの）（生きているもの、生鮮のもの及び冷蔵したものに限る。）
582,0307.82,000,そでぼら（ストロムブス属のもの）（生きているもの、生鮮のもの及び冷蔵したものに限る。）
583,0307.83,000,あわび（ハリオティス属のもの）（冷凍したものに限る。）
584,0307.84,000,そでぼら（ストロムブス属のもの）（冷凍したものに限る。）
585,0307.87,,その他のあわび（ハリオティス属のもの）
586,,100,1 くん製したもの
587,,900,2 その他のもの
588,0307.88,,その他のそでぼら（ストロムブス属のもの）
589,,100,1 くん製したもの
590,,900,2 その他のもの
591,,,その他のもの
592,0307.91,,生きているもの、生鮮のもの及び冷蔵したもの
593,,010,− 貝柱
594,,,− その他のもの
595,,092,−− しじみ
596,,099,−− その他のもの
597,0307.92,,冷凍したもの
598,,110,− 貝柱
599,,,− その他のもの
600,,132,−− しじみ
601,,139,−− その他のもの
602,0307.99,,その他のもの
603,,,1 くん製したもの
604,,230,− 貝柱
605,,290,− その他のもの
606,,,2 その他のもの
607,,330,− 貝柱
608,,399,− その他のもの
609,03.08,,水棲無脊椎動物（生きているもの、生鮮のもの及び冷蔵し、冷凍し、乾燥し、塩蔵し又は塩水漬けしたものに限るものとし、甲殻類及び軟体動物を除く。）及びくん製した水棲無脊椎動物（甲殻類及び軟体動物を除くものとし、くん製する前に又はくん製する際に加熱による調理をしてあるかないかを問わない。）
610,,,なまこ（スティコプス・ヤポニクス及びなまこ綱のもの）
611,0308.11,,生きているもの、生鮮のもの及び冷蔵したもの
612,,100,1 生きているもの
613,,200,2 その他のもの
614,0308.12,000,冷凍したもの
615,0308.19,,その他のもの
616,,100,1 くん製したもの
617,,200,2 その他のもの
618,,,うに（パラケントロトゥス・リヴィドゥス、ロクセキヌス・アルブス、エキヌス・エスクレントゥス及びストロンギュロケントロトゥス属のもの）
619,0308.21,,生きているもの、生鮮のもの及び冷蔵したもの
620,,100,1 生きているもの
621,,200,2 その他のもの
622,0308.22,000,冷凍したもの
623,0308.29,,その他のもの
624,,100,1 くん製したもの
625,,900,2 その他のもの
626,0308.30,,くらげ（ロピレマ属のもの）
627,,100,1 生きているもの
628,,200,2 くん製したもの
629,,300,3 その他のもの
630,0308.90,,その他のもの
631,,100,1 生きているもの
632,,,2 生鮮のもの、冷蔵したもの及び冷凍したもの
633,,,− 生鮮のもの及び冷蔵したもの
634,,211,−− うに
635,,219,−− その他のもの
636,,,− 冷凍したもの
637,,291,−− うに
638,,299,−− その他のもの
639,,300,3 くん製したもの
640,,,4 その他のもの
641,,,(1)うに及びくらげ
642,,411,− うに
643,,412,− くらげ
644,,420,(2)その他のもの
645,03.09,,魚並びに甲殻類、軟体動物及びその他の水棲無脊椎動物の粉、ミール並びにペレット（食用に適するものに限る。）
646,0309.10,,魚のもの
647,,100,- にしん（クルペア属のもの）、たら（ガドゥス属、テラグラ属又はメルルシウス属のもの）、ぶり（セリオーラ属のもの）、さば（スコムベル属のもの）、いわし（エトルメウス属、サルディノプス属又はエングラウリス属のもの）、あじ（トラクルス属又はデカプテルス属のもの）及びさんま（コロラビス属のもの）
648,,900,− その他のもの
649,0309.90,,その他のもの
650,,,1 生鮮のもの、冷蔵したもの及び冷凍したもの
651,,110,(1) えびのもの
652,,,(2) その他のもの
653,,120,− 甲殻類のもの
654,,,− 軟体動物のもの
655,,131,−− 貝柱
656,,139,−− その他のもの
657,,190,− その他のもの
658,,,2 くん製したもの
659,,210,(1) えびのもの
660,,,(2) その他のもの
661,,220,− 甲殻類のもの
662,,,− 軟体動物のもの
663,,231,−− 貝柱
664,,239,−− その他のもの
665,,290,− その他のもの
666,,,3 その他のもの
667,,310,(1) えびのもの
668,,320,(2) うに又はくらげのもの
669,,,(3) その他のもの
670,,330,− 甲殻類のもの
671,,,− 軟体動物のもの
672,,341,−− 貝柱
673,,349,−− その他のもの
674,,390,− その他のもの
