,hs_code,suffix,description
473,,010,1 経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のもの
474,,020,2 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の10％を超えるもの（経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のものを除く。）
475,,030,3 その他のもの
476,5210.49,,その他の織物
477,,,1 経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のもの
478,,110,− 3枚綾織り又は4枚綾織り（破れ斜文織りを含む。）のもの
479,,190,− その他のもの
480,,,2 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の10％を超えるもの（経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のものを除く。）
481,,210,− 3枚綾織り又は4枚綾織り（破れ斜文織りを含む。）のもの
482,,290,− その他のもの
483,,,3 その他のもの
484,,910,− 3枚綾織り又は4枚綾織り（破れ斜文織りを含む。）のもの
485,,990,− その他のもの
486,,,なせんしたもの
487,5210.51,,平織りのもの
488,,,1 経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のもの
489,,011,− ろうけつ染めしたもの
490,,019,− その他のもの
491,,,2 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の10％を超えるもの（経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のものを除く。）
492,,021,− ろうけつ染めしたもの
493,,029,− その他のもの
494,,,3 その他のもの
495,,031,− ろうけつ染めしたもの
496,,039,− その他のもの
497,5210.59,,その他の織物
498,,,1 経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のもの
499,,011,− ろうけつ染めしたもの
500,,019,− その他のもの
501,,,2 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の10％を超えるもの（経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のものを除く。）
502,,021,− ろうけつ染めしたもの
503,,029,− その他のもの
504,,,3 その他のもの
505,,031,− ろうけつ染めしたもの
506,,039,− その他のもの
507,52.11,,綿織物（綿の重量が全重量の85％未満のもので、混用繊維の全部又は大部分が人造繊維のもののうち、重量が1平方メートルにつき200グラムを超えるものに限る。）
508,,,漂白してないもの
509,5211.11,,平織りのもの
510,,010,1 経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のもの
511,,020,2 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の10％を超えるもの（経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のものを除く。）
512,,030,3 その他のもの
513,5211.12,,3枚綾織り又は4枚綾織り（破れ斜文織りを含む。）のもの
514,,010,1 経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のもの
515,,020,2 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の10％を超えるもの（経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のものを除く。）
516,,030,3 その他のもの
517,5211.19,,その他の織物
518,,010,1 経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のもの
519,,020,2 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の10％を超えるもの（経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のものを除く。）
520,,030,3 その他のもの
521,5211.20,,漂白したもの
522,,100,1 経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のもの
523,,200,2 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の10％を超えるもの（経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のものを除く。）
524,,900,3 その他のもの
525,,,浸染したもの
526,5211.31,,平織りのもの
527,,010,1 経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のもの
528,,020,2 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の10％を超えるもの（経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のものを除く。）
529,,030,3 その他のもの
530,5211.32,,3枚綾織り又は4枚綾織り（破れ斜文織りを含む。）のもの
531,,010,1 経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のもの
532,,020,2 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の10％を超えるもの（経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のものを除く。）
533,,030,3 その他のもの
534,5211.39,,その他の織物
535,,010,1 経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のもの
536,,020,2 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の10％を超えるもの（経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のものを除く。）
537,,030,3 その他のもの
538,,,異なる色の糸から成るもの
539,5211.41,,平織りのもの
540,,010,1 経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のもの
541,,020,2 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の10％を超えるもの（経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のものを除く。）
542,,030,3 その他のもの
543,5211.42,,デニム
544,,010,1 経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のもの
545,,020,2 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の10％を超えるもの（経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のものを除く。）
546,,030,3 その他のもの
547,5211.43,,その他の3枚綾織り又は4枚綾織り（破れ斜文織りを含む。）の織物
548,,010,1 経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のもの
549,,020,2 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の10％を超えるもの（経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のものを除く。）
550,,030,3 その他のもの
551,5211.49,,その他の織物
552,,010,1 経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のもの
553,,020,2 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の10％を超えるもの（経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のものを除く。）
554,,030,3 その他のもの
555,,,なせんしたもの
556,5211.51,,平織りのもの
557,,,1 経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のもの
558,,011,− ろうけつ染めしたもの
559,,019,− その他のもの
560,,,2 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の10％を超えるもの（経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のものを除く。）
561,,021,− ろうけつ染めしたもの
562,,029,− その他のもの
563,,,3 その他のもの
564,,031,− ろうけつ染めしたもの
565,,039,− その他のもの
566,5211.52,,3枚綾織り又は4枚綾織り（破れ斜文織りを含む。）のもの
567,,,1 経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のもの
568,,011,− ろうけつ染めしたもの
569,,019,− その他のもの
570,,,2 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の10％を超えるもの（経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のものを除く。）
571,,021,− ろうけつ染めしたもの
572,,029,− その他のもの
573,,,3 その他のもの
574,,031,− ろうけつ染めしたもの
575,,039,− その他のもの
576,5211.59,,その他の織物
577,,,1 経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のもの
578,,011,− ろうけつ染めしたもの
579,,019,− その他のもの
580,,,2 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の10％を超えるもの（経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のものを除く。）
581,,021,− ろうけつ染めしたもの
582,,029,− その他のもの
583,,,3 その他のもの
584,,031,− ろうけつ染めしたもの
585,,039,− その他のもの
586,52.12,,その他の綿織物
587,,,重量が1平方メートルにつき200グラム以下のもの
588,5212.11,,漂白してないもの
589,,010,1 経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のもの
590,,020,2 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の10％を超えるもの（経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のものを除く。）
591,,030,3 その他のもの
592,5212.12,,漂白したもの
593,,010,1 経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のもの
594,,020,2 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の10％を超えるもの（経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のものを除く。）
595,,030,3 その他のもの
596,5212.13,,浸染したもの
597,,010,1 経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のもの
598,,020,2 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の10％を超えるもの（経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のものを除く。）
599,,030,3 その他のもの
600,5212.14,,異なる色の糸から成るもの
601,,010,1 経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のもの
602,,020,2 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の10％を超えるもの（経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のものを除く。）
603,,030,3 その他のもの
604,5212.15,,なせんしたもの
605,,,1 経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のもの
606,,011,− ろうけつ染めしたもの
607,,019,− その他のもの
608,,,2 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の10％を超えるもの（経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のものを除く。）
609,,021,− ろうけつ染めしたもの
610,,029,− その他のもの
611,,,3 その他のもの
612,,031,− ろうけつ染めしたもの
613,,039,− その他のもの
614,,,重量が1平方メートルにつき200グラムを超えるもの
615,5212.21,,漂白してないもの
616,,010,1 経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のもの
617,,020,2 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の10％を超えるもの（経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のものを除く。）
618,,030,3 その他のもの
619,5212.22,,漂白したもの
620,,010,1 経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のもの
621,,020,2 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の10％を超えるもの（経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のものを除く。）
622,,030,3 その他のもの
623,5212.23,,浸染したもの
624,,010,1 経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のもの
625,,020,2 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の10％を超えるもの（経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のものを除く。）
626,,030,3 その他のもの
627,5212.24,,異なる色の糸から成るもの
628,,010,1 経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のもの
629,,020,2 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の10％を超えるもの（経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のものを除く。）
630,,030,3 その他のもの
631,5212.25,,なせんしたもの
632,,,1 経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のもの
633,,011,− ろうけつ染めしたもの
634,,019,− その他のもの
635,,,2 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の10％を超えるもの（経緯糸のうちいずれか一方が亜麻、ラミー、合成繊維又はアセテート繊維のものを除く。）
636,,021,− ろうけつ染めしたもの
637,,029,− その他のもの
638,,,3 その他のもの
639,,031,− ろうけつ染めしたもの
640,,039,− その他のもの
