,hs_code,suffix,description
123,,010,−炭素鋼製のもの（第72類の注1(d)の鋼を材料として製造されたもののうち、第72類の注1(f)のその他の合金鋼を材料として製造されたものを除く。）
124,,090,−その他のもの
125,7307.99,000,その他のもの
126,73.08,,構造物及びその部分品（鉄鋼製のものに限る。例えば、橋、橋げた、水門、塔、格子柱、屋根、屋根組み、戸、窓、戸枠、窓枠、戸敷居、シャッター、手すり及び柱。第94.06項のプレハブ建築物を除く。）並びに構造物用に加工した鉄鋼製の板、棒、形材、管その他これらに類する物品
127,7308.10,000,橋及び橋げた
128,7308.20,000,塔及び格子柱
129,7308.30,000,戸及び窓並びにこれらの枠並びに戸敷居
130,7308.40,000,足場用、枠組み用又は支柱用（坑道用のものを含む。）の物品
131,7308.90,,その他のもの
132,,010,− 構造物及びその部分品
133,,090,− その他のもの
134,73.09,,
135,7309.00,000,鉄鋼製の貯蔵タンクその他これに類する容器（内容積が300リットルを超えるものに限るものとし、内張りしてあるかないか又は断熱してあるかないかを問わず、圧縮ガス用又は液化ガス用のもの及び機械装置又は加熱用若しくは冷却用の装置を有するものを除く。）
136,73.10,,鉄鋼製のタンク、たる、ドラム、缶、箱その他これらに類する容器（内容積が300リットル以下のものに限るものとし、内張りしてあるかないか又は断熱してあるかないかを問わず、圧縮ガス用又は液化ガス用のもの及び機械装置又は加熱用若しくは冷却用の装置を有するものを除く。）
137,7310.10,000,内容積が50リットル以上のもの
138,,,内容積が50リットル未満のもの
139,7310.21,000,缶（はんだ付け又はクリンプ加工により密閉するものに限る。）
140,7310.29,,その他のもの
141,,010,− 食缶
142,,090,− その他のもの
143,73.11,,
144,7311.00,000,圧縮ガス用又は液化ガス用の鉄鋼製の容器
145,73.12,,鉄鋼製のより線、ロープ、ケーブル、組ひも、スリングその他これらに類する物品（電気絶縁をしたものを除く。）
146,7312.10,,より線、ロープ及びケーブル
147,,010,− より線
148,,,− ロープ及びケーブル
149,,091,−− 横断面の直径が3ミリメートルを超えるもの
150,,092,−− 横断面の直径が3ミリメートル以下のもの
151,7312.90,000,その他のもの
152,73.13,,
153,7313.00,000,鉄鋼製の有刺線並びに鉄鋼製の帯又は平線をねじつたもの（有刺のものであるかないかを問わない。）及び緩くよつた二重線で柵に使用する種類のもの
154,73.14,,ワイヤクロス（ワイヤエンドレスバンドを含む。）、ワイヤグリル、網及び柵（鉄鋼の線から製造したものに限る。）並びに鉄鋼製のエキスパンデッドメタル
155,,,織つたワイヤクロス
156,7314.12,000,機械用ワイヤエンドレスバンド（ステンレス鋼製のものに限る。）
157,7314.14,000,その他の織つたクロス（ステンレス鋼製のものに限る。）
158,7314.19,000,その他のもの
159,7314.20,000,ワイヤグリル、網及び柵（横断面の最大寸法が3ミリメートル以上の線から製造し、網目の大きさが100平方センチメートル以上のもので、網目の交点を溶接したものに限る。）
160,,,その他のワイヤグリル、網及び柵（網目の交点を溶接したものに限る。）
161,7314.31,000,亜鉛をめつきしたもの
162,7314.39,000,その他のもの
163,,,その他のワイヤクロス、ワイヤグリル、網及び柵
164,7314.41,000,亜鉛をめつきしたもの
165,7314.42,000,プラスチックを被覆したもの
166,7314.49,000,その他のもの
167,7314.50,000,エキスパンデッドメタル
168,73.15,,鉄鋼製の鎖及びその部分品
169,,,連接リンクチェーン及びその部分品
170,7315.11,000,ローラーチェーン
171,7315.12,000,その他の鎖
172,7315.19,000,部分品
173,7315.20,000,スキッドチェーン
174,,,その他の鎖
175,7315.81,000,スタッド付きチェーン
176,7315.82,000,その他のもの（溶接リンクのものに限る。）
177,7315.89,000,その他のもの
178,7315.90,000,その他の部分品
179,73.16,,
180,7316.00,000,鉄鋼製のいかり及びその部分品
181,73.17,,
182,7317.00,000,鉄鋼製のくぎ、びよう、画びよう、波くぎ、またくぎ（第83.05項のものを除く。）その他これらに類する製品（銅以外の材料から製造した頭部を有するものを含む。）
183,73.18,,鉄鋼製のねじ、ボルト、ナット、コーチスクリュー、スクリューフック、リベット、コッター、コッターピン、座金（ばね座金を含む。）その他これらに類する製品
184,,,ねじを切つた製品
185,7318.11,000,コーチスクリュー
186,7318.12,000,その他の木ねじ
187,7318.13,000,スクリューフック及びスクリューリング
188,7318.14,000,セルフタッピングスクリュー
189,7318.15,,その他のねじ及びボルト（ナット又は座金付きであるかないかを問わない。）
190,,,− ボルト
191,,011,−− ステンレス鋼製のもの
192,,019,−− その他のもの
193,,090,− ねじ
194,7318.16,,ナット
195,,010,− ステンレス鋼製のもの
196,,090,− その他のもの
197,7318.19,000,その他のもの
198,,,ねじを切つてない製品
199,7318.21,000,ばね座金その他の止め座金
200,7318.22,000,その他の座金
201,7318.23,000,リベット
202,7318.24,000,コッター及びコッターピン
203,7318.29,000,その他のもの
204,73.19,,鉄鋼製の安全ピンその他のピン（他の項に該当するものを除く。）及び鉄鋼製の手縫針、手編針、ボドキン、クロセ編み用手針、ししゆう用穴あけ手針その他これらに類する物品
205,7319.40,000,安全ピンその他のピン
206,7319.90,000,その他のもの
207,73.20,,鉄鋼製のばね及びばね板
208,7320.10,,板ばね及びそのばね板
209,,010,1 自動車用のシャシばね及びそのばね板
210,,090,2 その他のもの
211,7320.20,,コイルばね
212,,010,1 自動車用のシャシばね
213,,090,2 その他のもの
214,7320.90,,その他のもの
215,,010,1 自動車用のシャシばね
216,,090,2 その他のもの
217,73.21,,鉄鋼製のストーブ、レンジ、炉、調理用加熱器（セントラルヒーティング用の補助ボイラーを有するものを含む。）、肉焼き器、火鉢、ガスこんろ、皿温め器その他これらに類する物品（家庭用のものに限るものとし、電気式のものを除く。）及びこれらの部分品（鉄鋼製のものに限る。）
218,,,調理用加熱器具及び皿温め器
219,7321.11,000,気体燃料用のもの並びに気体燃料及びその他の燃料共用のもの
220,7321.12,000,液体燃料用のもの
221,7321.19,000,その他のもの（固体燃料用のものを含む。）
222,,,その他の器具
223,7321.81,000,気体燃料用のもの並びに気体燃料及びその他の燃料共用のもの
224,7321.82,000,液体燃料用のもの
225,7321.89,000,その他のもの（固体燃料用のものを含む。）
226,7321.90,000,部分品
227,73.22,,セントラルヒーティング用のラジエーター（電気加熱式のものを除く。）及びその部分品並びに動力駆動式の送風機を有するエアヒーター及び温風分配器（新鮮な又は調節した空気を供給することができるものを含むものとし、電気加熱式のものを除く。）並びにこれらの部分品（この項の物品は、鉄鋼製のものに限る。）
228,,,ラジエーター及びその部分品
229,7322.11,000,鋳鉄製のもの
230,7322.19,000,その他のもの
231,7322.90,000,その他のもの
232,73.23,,食卓用品、台所用品その他の家庭用品及びその部分品（鉄鋼製のものに限る。）、鉄鋼のウール並びに鉄鋼製の瓶洗い、ポリッシングパッド、ポリッシンググラブその他これらに類する製品
233,7323.10,000,鉄鋼のウール及び鉄鋼製の瓶洗い、ポリッシングパッド、ポリッシンググラブその他これらに類する製品
234,,,その他のもの
235,7323.91,000,鋳鉄製のもの（ほうろう引きのものを除く。）
236,7323.92,000,鋳鉄製のもの（ほうろう引きのものに限る。）
237,7323.93,000,ステンレス鋼製のもの
238,7323.94,000,その他の鉄鋼製のもの（ほうろう引きのものに限るものとし、鋳鉄製のものを除く。）
239,7323.99,000,その他のもの
240,73.24,,衛生用品及びその部分品（鉄鋼製のものに限る。）
241,7324.10,000,ステンレス鋼製の台所用流し及び洗面台
242,,,浴槽
243,7324.21,000,鋳鉄製のもの（ほうろう引きをしてあるかないかを問わない。）
244,7324.29,000,その他のもの
245,7324.90,000,その他のもの（部分品を含む。）
246,73.25,,その他の鋳造製品（鉄鋼製のものに限る。）
247,7325.10,000,非可鍛鋳鉄製のもの
248,,,その他のもの
249,7325.91,000,粉砕機用のグラインディングボールその他これに類する製品
250,7325.99,,その他のもの
251,,010,− 鋳鋼製のもの
252,,090,− その他のもの
253,73.26,,その他の鉄鋼製品
254,,,鍛造又は型打ちをしたもの（更に加工したものを除く。）
255,7326.11,000,粉砕機用のグラインディングボールその他これに類する製品
256,7326.19,000,その他のもの
257,7326.20,000,鉄鋼の線から製造したもの
258,7326.90,,その他のもの
259,,010,− エンドレスコンベヤベルト（巻いた未完成のコンベヤベルトで両端にリベットの穴を有するものを含む。）
260,,,− その他のもの
261,,030,−− 鉄鋼製鍛造品（加工してあるもの）
262,,090,−− その他のもの
